timepoint,date,river,treatment,transect,side,point,veg.plot,number,replicate,position,x.coord,y.coord,original.mm,measure.mm
baseline,26/02/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Harvesting path,21,14,150,153
baseline,26/02/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Windrow,9,21,150,143
baseline,26/12/2017,PLPE,B,250,West,OP.core,OPC-2,31,2,Windrow,16,16,150,150
baseline,26/02/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Windrow,16,8,150,150
interim.p2.p3,26/10/2022,PLPE,C,250,West,OP.core,OPC-2,33,3,Circle,7,24,150,161
interim.p2.p3,26/12/2022,PLPE,C,250,West,OP.core,OPC-2,33,3,Circle,7,24,150,161
interim.p2.p3,30/01/2023,PLPE,C,250,West,OP.core,OPC-2,33,3,Circle,7,24,150,161
baseline,26/12/2017,PLPE,B,250,West,OP.core,OPC-2,31,1,Windrow,20,18,150,150
baseline,26/02/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Windrow,2,4,150,146
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Circle,8,2,150,146
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Circle,12,15,150,150
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Circle,23,18,150,149
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Harvesting path,1,24,150,152
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Harvesting path,21,14,150,151
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Harvesting path,17,22,150,153
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Windrow,23,24,150,148
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Windrow,20,4,150,146
baseline,26/02/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Windrow,10,16,150,149
baseline,26/12/2017,PLPE,B,150,East,OP.core,OPC-1,19,3,Harvesting path,17,19,150,150
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Circle,10,11,150,148
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Circle,16,9,150,146
baseline,26/12/2017,PLPE,B,350,East,OP.core,OPC-2,8,1,Harvesting path,2,21,150,150
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Circle,10,22,150,147
baseline,26/12/2017,PLPE,B,50,West,OP.core,OPC-1,30,3,Harvesting path,19,22,150,150
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Harvesting path,11,25,150,153
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Harvesting path,14,6,150,151
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Harvesting path,12,18,150,151
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Windrow,16,20,150,149
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Windrow,10,5,150,150
baseline,26/02/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Windrow,4,19,150,149
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Circle,4,4,150,150
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Circle,13,12,150,150
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Circle,23,5,150,151
baseline,26/12/2017,PLPE,B,350,East,OP.core,OPC-2,8,3,Circle,24,24,150,150
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Harvesting path,2,3,150,149
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Harvesting path,19,1,150,151
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Harvesting path,19,10,150,151
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Windrow,10,2,150,148
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Windrow,23,9,150,149
baseline,26/02/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Windrow,10,15,150,149
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Circle,2,9,150,148
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Circle,24,8,150,147
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Circle,15,19,150,149
baseline,26/12/2017,PLPE,B,250,West,OP.core,OPC-2,31,2,Circle,23,2,150,149.5
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Harvesting path,6,3,150,147
baseline,26/12/2017,PLPE,B,50,West,OP.core,OPC-1,30,1,Harvesting path,10,3,150,149
interim.p1.p2,30/07/2020,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/08/2020,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/09/2020,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/10/2020,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/11/2020,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/12/2020,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/01/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/03/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/04/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/05/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/06/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
interim.p1.p2,30/02/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Circle,14,2,150,160
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Harvesting path,1,25,150,152
baseline,26/12/2017,PLPE,B,250,West,OP.core,OPC-2,31,3,Windrow,5,4,150,149
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Harvesting path,21,14,150,148
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Windrow,9,21,150,146
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Windrow,16,8,150,153
baseline,26/03/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Windrow,2,4,150,145
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Circle,8,2,150,154
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Circle,12,15,150,148
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Circle,23,18,150,153
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Harvesting path,1,24,150,147
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Harvesting path,21,14,150,152
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Harvesting path,17,22,150,156
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Windrow,23,24,150,148
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Windrow,20,4,150,143
baseline,26/03/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Windrow,10,16,150,149
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Circle,10,11,150,148
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Circle,16,9,150,147
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Circle,10,22,150,146
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Harvesting path,11,25,150,148
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Harvesting path,14,6,150,152
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Harvesting path,12,18,150,148
baseline,26/12/2017,PLPE,B,250,West,OP.core,OPC-2,31,3,Circle,14,7,150,148.5
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Windrow,16,20,150,147
baseline,26/12/2017,PLPE,B,50,West,OP.core,OPC-1,30,2,Harvesting path,22,12,150,148
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Windrow,10,5,150,151
baseline,26/12/2017,PLPE,B,50,West,OP.core,OPC-1,30,3,Windrow,13,23,150,148
baseline,26/03/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Windrow,4,19,150,152
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Circle,4,4,150,145
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Circle,13,12,150,144
baseline,26/12/2017,PLPE,B,250,West,OP.core,OPC-2,31,2,Harvesting path,22,23,150,148
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Circle,23,5,150,144
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Harvesting path,2,3,150,154
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Harvesting path,19,1,150,152
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Harvesting path,19,10,150,146
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Windrow,10,2,150,148
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Windrow,23,9,150,150
baseline,26/03/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Windrow,10,15,150,148
baseline,26/12/2017,PLPE,B,50,West,OP.core,OPC-1,30,2,Circle,2,18,150,145.5
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Circle,2,9,150,145
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Circle,24,8,150,148
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Circle,15,19,150,150
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Harvesting path,6,3,150,148
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Harvesting path,1,25,150,146
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Harvesting path,21,14,150,152
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Windrow,9,21,150,151
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Windrow,16,8,150,146
baseline,26/04/2018,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Windrow,2,4,150,144
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Circle,8,2,150,146
interim.p1.p2,30/06/2020,PLPE,D,50,West,OP.core,OPC-1,34,2,Windrow,3,5,150,160
interim.p1.p2,30/07/2020,PLPE,D,50,West,OP.core,OPC-1,34,2,Windrow,3,5,150,160
interim.p1.p2,30/08/2020,PLPE,D,50,West,OP.core,OPC-1,34,2,Windrow,3,5,150,160
interim.p1.p2,30/09/2020,PLPE,D,50,West,OP.core,OPC-1,34,2,Windrow,3,5,150,160
baseline,26/12/2017,PLPE,B,150,East,OP.core,OPC-1,19,2,Windrow,11,11,150,145
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Circle,12,15,150,145
baseline,26/12/2017,PLPE,B,150,East,OP.core,OPC-1,19,2,Circle,5,21,150,145
baseline,26/12/2017,PLPE,B,150,East,OP.core,OPC-1,19,1,Circle,22,22,150,145
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Circle,23,18,150,148
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Harvesting path,1,24,150,153
interim.p1.p2,30/09/2021,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,160
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Harvesting path,21,14,150,149
baseline,26/12/2017,PLPE,C,350,East,OP.core,OPC-2,10,1,Windrow,22,20,150,153
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Harvesting path,17,22,150,147
baseline,26/12/2017,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,152.5
interim.p2.p3,29/07/2022,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,160
interim.p2.p3,25/08/2022,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,160
interim.p2.p3,28/09/2022,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,160
interim.p2.p3,27/02/2023,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,160
interim.p2.p3,30/03/2023,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,160
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Windrow,23,24,150,148
baseline,26/12/2017,PLPE,C,150,East,OP.core,OPC-1,9,1,Harvesting path,16,13,150,152
baseline,26/12/2017,PLPE,C,50,West,OP.core,OPC-1,32,3,Harvesting path,3,14,150,152
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Windrow,20,4,150,146
interim.p1.p2,30/09/2020,PLPE,D,150,East,OP.core,OPC-1,14,3,Circle,20,6,150,160
interim.p1.p2,30/10/2020,PLPE,D,150,East,OP.core,OPC-1,14,3,Circle,20,6,150,160
interim.p1.p2,30/11/2020,PLPE,D,150,East,OP.core,OPC-1,14,3,Circle,20,6,150,160
interim.p1.p2,30/12/2020,PLPE,D,150,East,OP.core,OPC-1,14,3,Circle,20,6,150,160
interim.p1.p2,30/02/2021,PLPE,D,150,East,OP.core,OPC-1,14,3,Circle,20,6,150,160
baseline,26/04/2018,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Windrow,10,16,150,151
interim.p1.p2,30/08/2020,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/09/2020,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/10/2020,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/11/2020,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/12/2020,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/01/2021,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/03/2021,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/04/2021,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/05/2021,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/06/2021,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/07/2021,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/08/2021,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p2.p3,26/11/2022,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p2.p3,26/12/2022,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p2.p3,30/01/2023,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
interim.p1.p2,30/02/2021,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,160
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Circle,10,11,150,150
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Circle,16,9,150,152
baseline,26/12/2017,PLPE,C,250,West,OP.core,OPC-2,33,3,Harvesting path,8,12,150,151
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Circle,10,22,150,152
baseline,26/12/2017,PLPE,C,50,West,OP.core,OPC-1,32,1,Windrow,10,2,150,150
baseline,26/12/2017,PLPE,C,350,East,OP.core,OPC-2,10,3,Circle,14,3,150,150
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Harvesting path,11,25,150,148
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Harvesting path,14,6,150,146
baseline,26/12/2017,PLPE,C,350,East,OP.core,OPC-2,10,3,Harvesting path,9,4,150,150
baseline,26/12/2017,PLPE,C,50,West,OP.core,OPC-1,32,1,Circle,13,4,150,150
baseline,26/12/2017,PLPE,C,150,East,OP.core,OPC-1,9,2,Windrow,7,5,150,150
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Harvesting path,12,18,150,148
baseline,26/12/2017,PLPE,C,150,East,OP.core,OPC-1,9,3,Harvesting path,15,5,150,150
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Windrow,16,20,150,149
baseline,26/12/2017,PLPE,C,350,East,OP.core,OPC-2,10,3,Windrow,17,6,150,150
interim.p1.p2,30/06/2020,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/07/2020,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/08/2020,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/09/2020,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/10/2020,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/11/2020,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/12/2020,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/01/2021,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/03/2021,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/04/2021,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/05/2021,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/06/2021,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/07/2021,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
interim.p1.p2,30/08/2021,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Windrow,10,5,150,145
interim.p1.p2,30/02/2021,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,160
baseline,26/12/2017,PLPE,C,250,West,OP.core,OPC-2,33,2,Circle,10,8,150,150
baseline,26/12/2017,PLPE,C,350,East,OP.core,OPC-2,10,2,Harvesting path,25,8,150,150
baseline,26/04/2018,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Windrow,4,19,150,147
baseline,26/12/2017,PLPE,C,250,West,OP.core,OPC-2,33,1,Windrow,1,9,150,150
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Circle,4,4,150,152
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Circle,13,12,150,149
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Circle,23,5,150,147
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Harvesting path,2,3,150,148
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Harvesting path,19,1,150,146
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Harvesting path,19,10,150,150
baseline,26/12/2017,PLPE,C,50,West,OP.core,OPC-1,32,3,Circle,22,10,150,150
baseline,26/12/2017,PLPE,C,150,East,OP.core,OPC-1,9,3,Circle,2,11,150,150
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Windrow,10,2,150,147
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Windrow,23,9,150,148
baseline,26/04/2018,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Windrow,10,15,150,150
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Circle,2,9,150,150
baseline,26/12/2017,PLPE,C,250,West,OP.core,OPC-2,33,2,Windrow,15,15,150,150
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Circle,24,8,150,150
baseline,26/12/2017,PLPE,C,150,East,OP.core,OPC-1,9,1,Circle,12,16,150,150
baseline,26/12/2017,PLPE,C,350,East,OP.core,OPC-2,10,2,Circle,6,17,150,150
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Circle,15,19,150,145
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Harvesting path,6,3,150,150
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Harvesting path,1,25,150,143
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Harvesting path,21,14,150,150
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Windrow,9,21,150,150
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Windrow,16,8,150,150
interim.b.p1,30/06/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Windrow,2,4,150,150
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Circle,8,2,150,150
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Circle,12,15,150,150
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Circle,23,18,150,147
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Harvesting path,1,24,150,150
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Harvesting path,21,14,150,150
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Harvesting path,17,22,150,150
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Windrow,23,24,150,150
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Windrow,20,4,150,149
interim.b.p1,30/06/2019,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Windrow,10,16,150,150
baseline,26/12/2017,PLPE,C,150,East,OP.core,OPC-1,9,3,Windrow,9,21,150,150
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Circle,10,11,150,148
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Circle,16,9,150,146
baseline,26/12/2017,PLPE,C,250,West,OP.core,OPC-2,33,1,Harvesting path,8,23,150,150
baseline,26/12/2017,PLPE,C,150,East,OP.core,OPC-1,9,2,Harvesting path,15,23,150,150
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Circle,10,22,150,150
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Harvesting path,11,25,150,150
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Harvesting path,14,6,150,150
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Harvesting path,12,18,150,150
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Windrow,16,20,150,150
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Windrow,10,5,150,150
interim.b.p1,30/06/2019,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Windrow,4,19,150,150
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Circle,4,4,150,149
baseline,26/12/2017,PLPE,C,50,West,OP.core,OPC-1,32,2,Harvesting path,18,23,150,150
baseline,26/12/2017,PLPE,C,50,West,OP.core,OPC-1,32,3,Windrow,21,23,150,150
baseline,26/12/2017,PLPE,C,350,East,OP.core,OPC-2,10,1,Harvesting path,9,24,150,150
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Circle,13,12,150,150
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Circle,23,5,150,150
baseline,26/12/2017,PLPE,C,50,West,OP.core,OPC-1,32,1,Harvesting path,18,3,150,149
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Harvesting path,2,3,150,150
baseline,26/12/2017,PLPE,C,350,East,OP.core,OPC-2,10,1,Circle,21,17,150,149
baseline,26/12/2017,PLPE,C,50,West,OP.core,OPC-1,32,2,Windrow,1,19,150,149
baseline,26/12/2017,PLPE,C,250,West,OP.core,OPC-2,33,3,Circle,7,24,150,149
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Harvesting path,19,1,150,150
baseline,26/12/2017,PLPE,C,250,West,OP.core,OPC-2,33,1,Circle,19,1,150,148
interim.p1.p2,30/06/2020,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/07/2020,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/08/2020,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/09/2020,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/10/2020,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/11/2020,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/12/2020,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/01/2021,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/03/2021,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/04/2021,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.p1.p2,30/02/2021,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,160
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Harvesting path,19,10,150,150
baseline,26/12/2017,PLPE,C,250,West,OP.core,OPC-2,33,2,Harvesting path,8,2,150,148
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Windrow,10,2,150,148
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Windrow,23,9,150,150
interim.b.p1,30/06/2019,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Windrow,10,15,150,150
interim.b.p1,30/07/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Circle,2,9,150,150
interim.b.p1,30/07/2019,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Circle,24,8,150,150
