timepoint,date,river,treatment,side,transect,point,time,station,Temp.C,RH.perncen
planting,06/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.038,69.9
planting,07/07/2018,PLPE,A,na,na,na,17:00:01,sub,29.615,65.1
planting,07/07/2018,PLPE,A,na,na,na,16:00:01,sub,29.565,64.3
planting,07/07/2018,PLPE,A,na,na,na,18:00:01,sub,29.515,65.8
planting,07/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.439,61.7
planting,07/07/2018,PLPE,A,na,na,na,19:00:01,sub,29.265,66.3
planting,07/07/2018,PLPE,A,na,na,na,14:00:01,sub,28.99,58.3
planting,07/07/2018,PLPE,A,na,na,na,20:00:01,sub,28.965,67.5
planting,07/07/2018,PLPE,A,na,na,na,21:00:01,sub,28.717,68.1
planting,07/07/2018,PLPE,A,na,na,na,22:00:01,sub,28.468,69
planting,07/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.394,53.8
planting,07/07/2018,PLPE,A,na,na,na,23:00:01,sub,28.245,69.7
planting,07/07/2018,PLPE,A,na,na,na,00:00:01,sub,27.825,65.5
planting,07/07/2018,PLPE,A,na,na,na,11:00:01,sub,27.825,55.6
planting,07/07/2018,PLPE,A,na,na,na,01:00:01,sub,27.628,66.6
planting,07/07/2018,PLPE,A,na,na,na,12:00:01,sub,27.628,52.2
planting,07/07/2018,PLPE,A,na,na,na,02:00:01,sub,27.456,67.6
planting,07/07/2018,PLPE,A,na,na,na,03:00:01,sub,27.284,68.5
planting,07/07/2018,PLPE,A,na,na,na,04:00:01,sub,27.136,69.2
planting,07/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.063,67
planting,07/07/2018,PLPE,A,na,na,na,05:00:01,sub,26.989,69.9
planting,07/07/2018,PLPE,A,na,na,na,06:00:01,sub,26.842,70.2
planting,07/07/2018,PLPE,A,na,na,na,10:00:01,sub,26.695,54.1
planting,07/07/2018,PLPE,A,na,na,na,07:00:01,sub,26.524,70.1
planting,07/07/2018,PLPE,A,na,na,na,09:00:01,sub,26.426,61.8
planting,08/07/2018,PLPE,A,na,na,na,17:00:01,sub,30.369,67.3
planting,08/07/2018,PLPE,A,na,na,na,18:00:01,sub,30.293,67.7
planting,08/07/2018,PLPE,A,na,na,na,16:00:01,sub,30.268,67.8
planting,08/07/2018,PLPE,A,na,na,na,19:00:01,sub,30.142,68.4
planting,08/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.966,68.7
planting,08/07/2018,PLPE,A,na,na,na,20:00:01,sub,29.84,69.5
planting,08/07/2018,PLPE,A,na,na,na,21:00:01,sub,29.54,70
planting,08/07/2018,PLPE,A,na,na,na,14:00:01,sub,29.515,69.8
planting,08/07/2018,PLPE,A,na,na,na,22:00:01,sub,29.24,70.6
planting,08/07/2018,PLPE,A,na,na,na,23:00:01,sub,28.99,71.1
planting,08/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.941,70.9
planting,08/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.369,72
planting,08/07/2018,PLPE,A,na,na,na,00:00:01,sub,27.998,70.4
planting,08/07/2018,PLPE,A,na,na,na,01:00:01,sub,27.825,70.9
planting,08/07/2018,PLPE,A,na,na,na,11:00:01,sub,27.801,73
planting,08/07/2018,PLPE,A,na,na,na,02:00:01,sub,27.628,71.5
planting,08/07/2018,PLPE,A,na,na,na,03:00:01,sub,27.505,72.2
planting,08/07/2018,PLPE,A,na,na,na,04:00:01,sub,27.333,72.3
planting,08/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.284,73.9
planting,08/07/2018,PLPE,A,na,na,na,05:00:01,sub,27.21,72.6
planting,08/07/2018,PLPE,A,na,na,na,06:00:01,sub,27.063,73
planting,08/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.038,73.8
planting,08/07/2018,PLPE,A,na,na,na,07:00:01,sub,26.94,73.3
planting,08/07/2018,PLPE,A,na,na,na,08:00:01,sub,26.94,73.8
planting,09/07/2018,PLPE,A,na,na,na,17:00:01,sub,29.115,53.4
planting,09/07/2018,PLPE,A,na,na,na,15:00:01,sub,28.941,56.5
planting,09/07/2018,PLPE,A,na,na,na,16:00:01,sub,28.916,53.2
planting,09/07/2018,PLPE,A,na,na,na,18:00:01,sub,28.766,54.4
planting,09/07/2018,PLPE,A,na,na,na,00:00:01,sub,28.717,71.7
planting,09/07/2018,PLPE,A,na,na,na,19:00:01,sub,28.642,57
planting,09/07/2018,PLPE,A,na,na,na,01:00:01,sub,28.493,72.4
planting,09/07/2018,PLPE,A,na,na,na,20:00:01,sub,28.345,60.8
planting,09/07/2018,PLPE,A,na,na,na,14:00:01,sub,28.27,58.7
planting,09/07/2018,PLPE,A,na,na,na,02:00:01,sub,28.245,73.1
planting,09/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.171,55
planting,09/07/2018,PLPE,A,na,na,na,21:00:01,sub,28.097,63.2
planting,09/07/2018,PLPE,A,na,na,na,03:00:01,sub,28.048,73.7
planting,09/07/2018,PLPE,A,na,na,na,12:00:01,sub,27.949,53.2
planting,09/07/2018,PLPE,A,na,na,na,04:00:01,sub,27.875,74.2
planting,09/07/2018,PLPE,A,na,na,na,22:00:01,sub,27.801,65.1
planting,09/07/2018,PLPE,A,na,na,na,05:00:01,sub,27.702,74.7
planting,09/07/2018,PLPE,A,na,na,na,23:00:01,sub,27.579,66.7
planting,09/07/2018,PLPE,A,na,na,na,06:00:01,sub,27.53,74.9
planting,09/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.259,74.3
planting,09/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.112,70.1
planting,09/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.112,66.7
planting,09/07/2018,PLPE,A,na,na,na,11:00:01,sub,27.038,53.5
planting,09/07/2018,PLPE,A,na,na,na,10:00:01,sub,26.867,57.6
planting,10/07/2018,PLPE,A,na,na,na,14:00:01,sub,28.568,63.1
planting,10/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.32,58.8
planting,10/07/2018,PLPE,A,na,na,na,17:00:01,sub,28.196,50.6
planting,10/07/2018,PLPE,A,na,na,na,15:00:01,sub,28.147,58.4
planting,10/07/2018,PLPE,A,na,na,na,16:00:01,sub,27.949,51.7
planting,10/07/2018,PLPE,A,na,na,na,19:00:01,sub,27.875,48.4
planting,10/07/2018,PLPE,A,na,na,na,20:00:01,sub,27.85,53.8
planting,10/07/2018,PLPE,A,na,na,na,21:00:01,sub,27.702,57.7
planting,10/07/2018,PLPE,A,na,na,na,18:00:01,sub,27.628,48.9
planting,10/07/2018,PLPE,A,na,na,na,11:00:01,sub,27.604,62.5
planting,10/07/2018,PLPE,A,na,na,na,12:00:01,sub,27.579,61.4
planting,10/07/2018,PLPE,A,na,na,na,22:00:01,sub,27.579,60.8
planting,10/07/2018,PLPE,A,na,na,na,23:00:01,sub,27.431,62.7
planting,10/07/2018,PLPE,A,na,na,na,00:00:01,sub,27.382,68.1
planting,10/07/2018,PLPE,A,na,na,na,01:00:01,sub,27.259,69.2
planting,10/07/2018,PLPE,A,na,na,na,02:00:01,sub,27.136,70.2
planting,10/07/2018,PLPE,A,na,na,na,03:00:01,sub,27.014,70.8
planting,10/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.014,55.5
planting,10/07/2018,PLPE,A,na,na,na,04:00:01,sub,26.891,71.3
planting,10/07/2018,PLPE,A,na,na,na,05:00:01,sub,26.769,71.9
planting,10/07/2018,PLPE,A,na,na,na,09:00:01,sub,26.695,60.3
planting,10/07/2018,PLPE,A,na,na,na,06:00:01,sub,26.671,72.5
planting,10/07/2018,PLPE,A,na,na,na,08:00:01,sub,26.646,68.8
planting,10/07/2018,PLPE,A,na,na,na,07:00:01,sub,26.378,72
planting,11/07/2018,PLPE,A,na,na,na,15:00:01,sub,28.941,61.4
planting,11/07/2018,PLPE,A,na,na,na,17:00:01,sub,28.766,53.3
planting,11/07/2018,PLPE,A,na,na,na,14:00:01,sub,28.667,61
planting,11/07/2018,PLPE,A,na,na,na,18:00:01,sub,28.617,51.3
planting,11/07/2018,PLPE,A,na,na,na,20:00:01,sub,28.518,47.7
planting,11/07/2018,PLPE,A,na,na,na,21:00:01,sub,28.444,53.1
planting,11/07/2018,PLPE,A,na,na,na,16:00:01,sub,28.419,56.1
planting,11/07/2018,PLPE,A,na,na,na,22:00:01,sub,28.32,58.1
planting,11/07/2018,PLPE,A,na,na,na,19:00:01,sub,28.27,44.3
planting,11/07/2018,PLPE,A,na,na,na,23:00:01,sub,28.221,61.6
planting,11/07/2018,PLPE,A,na,na,na,13:00:01,sub,27.899,50.6
planting,11/07/2018,PLPE,A,na,na,na,11:00:01,sub,27.358,50.8
planting,11/07/2018,PLPE,A,na,na,na,12:00:01,sub,27.358,50.1
planting,11/07/2018,PLPE,A,na,na,na,00:00:01,sub,27.333,64.3
planting,11/07/2018,PLPE,A,na,na,na,01:00:01,sub,27.235,66.2
planting,11/07/2018,PLPE,A,na,na,na,02:00:01,sub,27.112,67.4
planting,11/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.112,69.2
planting,11/07/2018,PLPE,A,na,na,na,03:00:01,sub,27.014,68.3
planting,11/07/2018,PLPE,A,na,na,na,09:00:01,sub,26.989,61.2
planting,11/07/2018,PLPE,A,na,na,na,10:00:01,sub,26.989,53.3
planting,11/07/2018,PLPE,A,na,na,na,04:00:01,sub,26.867,69.1
planting,11/07/2018,PLPE,A,na,na,na,05:00:01,sub,26.744,69.8
planting,11/07/2018,PLPE,A,na,na,na,06:00:01,sub,26.622,70.3
planting,11/07/2018,PLPE,A,na,na,na,07:00:01,sub,26.549,71.2
planting,12/07/2018,PLPE,A,na,na,na,19:00:01,sub,30.444,57.8
planting,12/07/2018,PLPE,A,na,na,na,18:00:01,sub,30.369,54.7
planting,12/07/2018,PLPE,A,na,na,na,17:00:01,sub,30.343,51.9
planting,12/07/2018,PLPE,A,na,na,na,20:00:01,sub,30.318,59.7
planting,12/07/2018,PLPE,A,na,na,na,21:00:01,sub,30.117,61.3
planting,12/07/2018,PLPE,A,na,na,na,22:00:01,sub,29.615,59.6
planting,12/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.54,55.9
planting,12/07/2018,PLPE,A,na,na,na,23:00:01,sub,29.515,61
planting,12/07/2018,PLPE,A,na,na,na,16:00:01,sub,29.464,52.4
planting,12/07/2018,PLPE,A,na,na,na,14:00:01,sub,29.34,55.2
planting,12/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.667,52.8
planting,12/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.345,52.8
planting,12/07/2018,PLPE,A,na,na,na,00:00:01,sub,28.147,63.8
planting,12/07/2018,PLPE,A,na,na,na,11:00:01,sub,28.072,55
planting,12/07/2018,PLPE,A,na,na,na,01:00:01,sub,28.023,65.2
planting,12/07/2018,PLPE,A,na,na,na,02:00:01,sub,27.924,66.3
planting,12/07/2018,PLPE,A,na,na,na,03:00:01,sub,27.801,67.4
planting,12/07/2018,PLPE,A,na,na,na,04:00:01,sub,27.653,68.3
planting,12/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.579,58.4
planting,12/07/2018,PLPE,A,na,na,na,05:00:01,sub,27.53,69.1
planting,12/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.505,70.2
planting,12/07/2018,PLPE,A,na,na,na,06:00:01,sub,27.407,70
planting,12/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.259,70.8
planting,12/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.038,68.5
planting,13/07/2018,PLPE,A,na,na,na,16:00:01,sub,30.293,53.6
planting,13/07/2018,PLPE,A,na,na,na,19:00:01,sub,30.117,49.2
planting,13/07/2018,PLPE,A,na,na,na,20:00:01,sub,30.041,52.6
planting,13/07/2018,PLPE,A,na,na,na,17:00:01,sub,29.941,51
planting,13/07/2018,PLPE,A,na,na,na,21:00:01,sub,29.89,56.8
planting,13/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.865,57
planting,13/07/2018,PLPE,A,na,na,na,18:00:01,sub,29.765,47.5
planting,13/07/2018,PLPE,A,na,na,na,22:00:01,sub,29.665,59.4
planting,13/07/2018,PLPE,A,na,na,na,14:00:01,sub,29.59,58.3
planting,13/07/2018,PLPE,A,na,na,na,23:00:01,sub,29.49,61
planting,13/07/2018,PLPE,A,na,na,na,13:00:01,sub,29.414,55.1
planting,13/07/2018,PLPE,A,na,na,na,00:00:01,sub,29.315,63
planting,13/07/2018,PLPE,A,na,na,na,01:00:01,sub,29.09,64.7
planting,13/07/2018,PLPE,A,na,na,na,02:00:01,sub,28.916,66.1
planting,13/07/2018,PLPE,A,na,na,na,03:00:01,sub,28.742,67.2
planting,13/07/2018,PLPE,A,na,na,na,04:00:01,sub,28.568,68.3
planting,13/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.518,52.8
planting,13/07/2018,PLPE,A,na,na,na,05:00:01,sub,28.369,69.2
planting,13/07/2018,PLPE,A,na,na,na,06:00:01,sub,28.171,69.8
planting,13/07/2018,PLPE,A,na,na,na,11:00:01,sub,28.072,54.8
planting,13/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.875,56.7
planting,13/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.751,62.4
planting,13/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.727,67
planting,13/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.579,68.2
planting,14/07/2018,PLPE,A,na,na,na,17:00:01,sub,31.357,58.6
planting,14/07/2018,PLPE,A,na,na,na,16:00:01,sub,31.306,58.2
planting,14/07/2018,PLPE,A,na,na,na,18:00:01,sub,31.23,59.5
planting,14/07/2018,PLPE,A,na,na,na,15:00:01,sub,30.976,58.4
planting,14/07/2018,PLPE,A,na,na,na,19:00:01,sub,30.976,61
planting,14/07/2018,PLPE,A,na,na,na,20:00:01,sub,30.646,62.3
planting,14/07/2018,PLPE,A,na,na,na,14:00:01,sub,30.419,58.5
planting,14/07/2018,PLPE,A,na,na,na,21:00:01,sub,30.343,63
planting,14/07/2018,PLPE,A,na,na,na,22:00:01,sub,30.016,63.7
planting,14/07/2018,PLPE,A,na,na,na,23:00:01,sub,29.715,63.9
planting,14/07/2018,PLPE,A,na,na,na,13:00:01,sub,29.29,56.9
planting,14/07/2018,PLPE,A,na,na,na,00:00:01,sub,29.265,62.1
planting,14/07/2018,PLPE,A,na,na,na,01:00:01,sub,28.941,62.8
planting,14/07/2018,PLPE,A,na,na,na,02:00:01,sub,28.568,63.1
planting,14/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.493,52.5
planting,14/07/2018,PLPE,A,na,na,na,03:00:01,sub,28.245,63.5
planting,14/07/2018,PLPE,A,na,na,na,11:00:01,sub,28.122,52.1
planting,14/07/2018,PLPE,A,na,na,na,04:00:01,sub,27.974,64
planting,14/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.727,54.6
planting,14/07/2018,PLPE,A,na,na,na,05:00:01,sub,27.702,64.5
planting,14/07/2018,PLPE,A,na,na,na,06:00:01,sub,27.53,64.7
planting,14/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.456,64
planting,14/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.284,64.2
planting,14/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.284,60.3
planting,15/07/2018,PLPE,A,na,na,na,16:00:01,sub,31.637,59.9
planting,15/07/2018,PLPE,A,na,na,na,17:00:01,sub,31.612,60.2
planting,15/07/2018,PLPE,A,na,na,na,15:00:01,sub,31.433,60.6
planting,15/07/2018,PLPE,A,na,na,na,18:00:01,sub,31.433,61.2
planting,15/07/2018,PLPE,A,na,na,na,19:00:01,sub,31.128,62.3
planting,15/07/2018,PLPE,A,na,na,na,14:00:01,sub,31.026,61.7
planting,15/07/2018,PLPE,A,na,na,na,20:00:01,sub,30.773,63
planting,15/07/2018,PLPE,A,na,na,na,21:00:01,sub,30.444,63.6
planting,15/07/2018,PLPE,A,na,na,na,13:00:01,sub,30.419,63.1
planting,15/07/2018,PLPE,A,na,na,na,22:00:01,sub,30.167,64.2
planting,15/07/2018,PLPE,A,na,na,na,23:00:01,sub,29.89,65
planting,15/07/2018,PLPE,A,na,na,na,12:00:01,sub,29.765,64.4
planting,15/07/2018,PLPE,A,na,na,na,00:00:01,sub,29.389,64
planting,15/07/2018,PLPE,A,na,na,na,01:00:01,sub,29.09,64.1
planting,15/07/2018,PLPE,A,na,na,na,11:00:01,sub,29.04,65.5
planting,15/07/2018,PLPE,A,na,na,na,02:00:01,sub,28.742,64.3
planting,15/07/2018,PLPE,A,na,na,na,10:00:01,sub,28.493,66.2
planting,15/07/2018,PLPE,A,na,na,na,03:00:01,sub,28.468,64.5
planting,15/07/2018,PLPE,A,na,na,na,04:00:01,sub,28.221,64.8
planting,15/07/2018,PLPE,A,na,na,na,05:00:01,sub,27.974,65.3
planting,15/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.974,66.6
planting,15/07/2018,PLPE,A,na,na,na,06:00:01,sub,27.776,65.9
planting,15/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.653,66.5
planting,15/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.579,66.2
planting,16/07/2018,PLPE,A,na,na,na,16:00:01,sub,29.79,47.5
planting,16/07/2018,PLPE,A,na,na,na,20:00:01,sub,29.74,48.8
planting,16/07/2018,PLPE,A,na,na,na,21:00:01,sub,29.665,52.4
planting,16/07/2018,PLPE,A,na,na,na,19:00:01,sub,29.64,45.8
planting,16/07/2018,PLPE,A,na,na,na,00:00:01,sub,29.59,65.9
planting,16/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.515,50.4
planting,16/07/2018,PLPE,A,na,na,na,14:00:01,sub,29.49,49.8
planting,16/07/2018,PLPE,A,na,na,na,22:00:01,sub,29.49,55.4
planting,16/07/2018,PLPE,A,na,na,na,23:00:01,sub,29.315,57.1
planting,16/07/2018,PLPE,A,na,na,na,01:00:01,sub,29.265,66.8
planting,16/07/2018,PLPE,A,na,na,na,17:00:01,sub,29.215,44.6
planting,16/07/2018,PLPE,A,na,na,na,13:00:01,sub,29.19,48.3
planting,16/07/2018,PLPE,A,na,na,na,02:00:01,sub,28.99,67.5
planting,16/07/2018,PLPE,A,na,na,na,18:00:01,sub,28.941,43.3
planting,16/07/2018,PLPE,A,na,na,na,03:00:01,sub,28.766,67.9
planting,16/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.742,49.7
planting,16/07/2018,PLPE,A,na,na,na,04:00:01,sub,28.518,68.4
planting,16/07/2018,PLPE,A,na,na,na,05:00:01,sub,28.295,68.8
planting,16/07/2018,PLPE,A,na,na,na,11:00:01,sub,28.097,51
planting,16/07/2018,PLPE,A,na,na,na,06:00:01,sub,28.072,69.2
planting,16/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.998,53.1
planting,16/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.924,59.2
planting,16/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.53,65.2
planting,16/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.431,68.3
planting,17/07/2018,PLPE,A,na,na,na,19:00:01,sub,30.243,47.9
planting,17/07/2018,PLPE,A,na,na,na,20:00:01,sub,30.217,51.5
planting,17/07/2018,PLPE,A,na,na,na,21:00:01,sub,30.066,54.4
planting,17/07/2018,PLPE,A,na,na,na,16:00:01,sub,29.916,50.4
planting,17/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.89,54.6
planting,17/07/2018,PLPE,A,na,na,na,22:00:01,sub,29.89,57.4
planting,17/07/2018,PLPE,A,na,na,na,14:00:01,sub,29.84,56.2
planting,17/07/2018,PLPE,A,na,na,na,18:00:01,sub,29.765,45.3
planting,17/07/2018,PLPE,A,na,na,na,23:00:01,sub,29.69,58.9
planting,17/07/2018,PLPE,A,na,na,na,17:00:01,sub,29.414,47.5
planting,17/07/2018,PLPE,A,na,na,na,13:00:01,sub,29.24,51
planting,17/07/2018,PLPE,A,na,na,na,00:00:01,sub,29.165,58.4
planting,17/07/2018,PLPE,A,na,na,na,01:00:01,sub,29.04,59.7
planting,17/07/2018,PLPE,A,na,na,na,02:00:01,sub,28.841,60.9
planting,17/07/2018,PLPE,A,na,na,na,03:00:01,sub,28.617,62.1
planting,17/07/2018,PLPE,A,na,na,na,04:00:01,sub,28.419,63.2
planting,17/07/2018,PLPE,A,na,na,na,05:00:01,sub,28.221,64.1
planting,17/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.196,49.6
planting,17/07/2018,PLPE,A,na,na,na,06:00:01,sub,28.072,65
planting,17/07/2018,PLPE,A,na,na,na,11:00:01,sub,28.023,49.8
planting,17/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.628,54.2
planting,17/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.554,66.1
planting,17/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.481,63.4
planting,17/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.481,60.7
planting,18/07/2018,PLPE,A,na,na,na,20:00:01,sub,30.192,54.4
planting,18/07/2018,PLPE,A,na,na,na,19:00:01,sub,30.167,52.9
planting,18/07/2018,PLPE,A,na,na,na,21:00:01,sub,30.091,56.3
planting,18/07/2018,PLPE,A,na,na,na,17:00:01,sub,30.016,49
planting,18/07/2018,PLPE,A,na,na,na,18:00:01,sub,29.79,49.7
planting,18/07/2018,PLPE,A,na,na,na,00:00:01,sub,29.565,60.4
planting,18/07/2018,PLPE,A,na,na,na,22:00:01,sub,29.565,60
planting,18/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.49,53.6
planting,18/07/2018,PLPE,A,na,na,na,16:00:01,sub,29.414,50.8
planting,18/07/2018,PLPE,A,na,na,na,01:00:01,sub,29.34,61.8
planting,18/07/2018,PLPE,A,na,na,na,14:00:01,sub,29.29,54.8
planting,18/07/2018,PLPE,A,na,na,na,23:00:01,sub,29.165,62.1
planting,18/07/2018,PLPE,A,na,na,na,02:00:01,sub,29.115,62.8
planting,18/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.916,49.8
planting,18/07/2018,PLPE,A,na,na,na,03:00:01,sub,28.891,63.2
planting,18/07/2018,PLPE,A,na,na,na,04:00:01,sub,28.742,63.6
planting,18/07/2018,PLPE,A,na,na,na,05:00:01,sub,28.568,64
planting,18/07/2018,PLPE,A,na,na,na,06:00:01,sub,28.419,64.3
planting,18/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.27,45.7
planting,18/07/2018,PLPE,A,na,na,na,11:00:01,sub,27.998,47
planting,18/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.974,59
planting,18/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.875,51.4
planting,18/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.85,62.6
planting,18/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.579,61.5
planting,19/07/2018,PLPE,A,na,na,na,18:00:01,sub,29.815,51.5
planting,19/07/2018,PLPE,A,na,na,na,14:00:01,sub,29.515,61
planting,19/07/2018,PLPE,A,na,na,na,16:00:01,sub,29.439,50.2
planting,19/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.389,56.6
planting,19/07/2018,PLPE,A,na,na,na,19:00:01,sub,29.24,56.9
planting,19/07/2018,PLPE,A,na,na,na,17:00:01,sub,29.14,49.9
planting,19/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.965,51.1
planting,19/07/2018,PLPE,A,na,na,na,20:00:01,sub,28.866,58.9
planting,19/07/2018,PLPE,A,na,na,na,00:00:01,sub,28.841,63.7
planting,19/07/2018,PLPE,A,na,na,na,01:00:01,sub,28.593,65.3
planting,19/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.468,49.9
planting,19/07/2018,PLPE,A,na,na,na,21:00:01,sub,28.444,61.1
planting,19/07/2018,PLPE,A,na,na,na,02:00:01,sub,28.394,66.5
planting,19/07/2018,PLPE,A,na,na,na,03:00:01,sub,28.171,67.3
planting,19/07/2018,PLPE,A,na,na,na,22:00:01,sub,28.122,63
planting,19/07/2018,PLPE,A,na,na,na,04:00:01,sub,27.998,68
planting,19/07/2018,PLPE,A,na,na,na,23:00:01,sub,27.899,64.3
planting,19/07/2018,PLPE,A,na,na,na,05:00:01,sub,27.825,68.5
planting,19/07/2018,PLPE,A,na,na,na,06:00:01,sub,27.677,69
planting,19/07/2018,PLPE,A,na,na,na,09:00:01,sub,27.628,61.3
planting,19/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.604,54.4
planting,19/07/2018,PLPE,A,na,na,na,11:00:01,sub,27.604,51.9
planting,19/07/2018,PLPE,A,na,na,na,08:00:01,sub,27.481,66.9
planting,19/07/2018,PLPE,A,na,na,na,07:00:01,sub,27.038,68.3
planting,20/07/2018,PLPE,A,na,na,na,19:00:01,sub,29.715,49.5
planting,20/07/2018,PLPE,A,na,na,na,16:00:01,sub,29.64,51.2
planting,20/07/2018,PLPE,A,na,na,na,18:00:01,sub,29.615,48.2
planting,20/07/2018,PLPE,A,na,na,na,17:00:01,sub,29.515,52
planting,20/07/2018,PLPE,A,na,na,na,20:00:01,sub,29.49,56
planting,20/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.389,56.7
planting,20/07/2018,PLPE,A,na,na,na,21:00:01,sub,29.265,59
planting,20/07/2018,PLPE,A,na,na,na,14:00:01,sub,28.916,59.3
planting,20/07/2018,PLPE,A,na,na,na,22:00:01,sub,28.916,61.5
planting,20/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.717,58
planting,20/07/2018,PLPE,A,na,na,na,23:00:01,sub,28.568,63.1
planting,20/07/2018,PLPE,A,na,na,na,12:00:01,sub,28.023,50.9
planting,20/07/2018,PLPE,A,na,na,na,00:00:01,sub,27.702,65.4
planting,20/07/2018,PLPE,A,na,na,na,11:00:01,sub,27.554,54.7
planting,20/07/2018,PLPE,A,na,na,na,01:00:01,sub,27.505,66.4
planting,20/07/2018,PLPE,A,na,na,na,10:00:01,sub,27.481,56.8
planting,20/07/2018,PLPE,A,na,na,na,02:00:01,sub,27.333,67.3
planting,20/07/2018,PLPE,A,na,na,na,03:00:01,sub,27.186,68.1
planting,20/07/2018,PLPE,A,na,na,na,04:00:01,sub,27.063,68.8
planting,20/07/2018,PLPE,A,na,na,na,05:00:01,sub,26.94,69.5
planting,20/07/2018,PLPE,A,na,na,na,09:00:01,sub,26.94,61.6
planting,20/07/2018,PLPE,A,na,na,na,06:00:01,sub,26.842,70.3
planting,20/07/2018,PLPE,A,na,na,na,08:00:01,sub,26.744,66.3
planting,20/07/2018,PLPE,A,na,na,na,07:00:01,sub,26.451,68.9
planting,21/07/2018,PLPE,A,na,na,na,18:00:01,sub,29.991,61.6
planting,21/07/2018,PLPE,A,na,na,na,17:00:01,sub,29.966,60.9
planting,21/07/2018,PLPE,A,na,na,na,16:00:01,sub,29.84,59.8
planting,21/07/2018,PLPE,A,na,na,na,19:00:01,sub,29.84,62.9
planting,21/07/2018,PLPE,A,na,na,na,20:00:01,sub,29.665,64.5
planting,21/07/2018,PLPE,A,na,na,na,15:00:01,sub,29.515,57.6
planting,21/07/2018,PLPE,A,na,na,na,21:00:01,sub,29.389,65.6
planting,21/07/2018,PLPE,A,na,na,na,22:00:01,sub,29.115,66.5
planting,21/07/2018,PLPE,A,na,na,na,14:00:01,sub,29.04,54.5
planting,21/07/2018,PLPE,A,na,na,na,23:00:01,sub,28.866,67.5
planting,21/07/2018,PLPE,A,na,na,na,13:00:01,sub,28.816,53.6
planting,21/07/2018,PLPE,A,na,na,na,00:00:01,sub,28.196,64.8
planting,21/07/2018,PLPE,A,na,na,na,01:00:01,sub,27.949,66.1
planting,21/07/2018,PLPE,A,na,na,na,12:00:01,sub,27.949,51.3
