timepoint,date,river,treatment,transect,side,point,veg.plot,number,replicate,position,x.coord,y.coord,original.mm,measure.mm,change.mm
baseline,26/02/2018,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,148,-2
baseline,26/02/2018,PLPE,A,250,West,OP.core,OPC-2,23,1,Windrow,20,15,150,148,-2
post2,30/11/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Harvesting path,21,14,150,150,0
post2,30/11/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Windrow,9,21,150,151,1
post2,30/11/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Windrow,16,8,150,145,-5
post2,30/11/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Windrow,2,4,150,150,0
baseline,26/02/2018,PLPE,A,350,East,OP.core,OPC-2,18,2,Circle,16,10,150,147,-3
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Circle,8,2,150,150,0
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Circle,12,15,150,145,-5
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Circle,23,18,150,150,0
baseline,26/02/2018,PLPE,A,150,East,OP.core,OPC-1,17,3,Circle,22,10,150,146,-4
baseline,26/02/2018,PLPE,A,350,East,OP.core,OPC-2,18,3,Circle,19,24,150,146,-4
baseline,26/02/2018,PLPE,A,150,East,OP.core,OPC-1,17,2,Harvesting path,25,8,150,145,-5
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Harvesting path,1,24,150,153,3
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Harvesting path,21,14,150,150,0
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Harvesting path,17,22,150,150,0
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Windrow,23,24,150,153,3
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Windrow,20,4,150,150,0
post2,30/11/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Windrow,10,16,150,150,0
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Circle,10,11,150,162,12
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Circle,16,9,150,152,2
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Circle,10,22,150,148,-2
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Harvesting path,11,25,150,154,4
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Harvesting path,14,6,150,148,-2
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Harvesting path,12,18,150,150,0
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Windrow,16,20,150,153,3
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Windrow,10,5,150,152,2
post2,30/11/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Windrow,4,19,150,145,-5
baseline,26/02/2018,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,145,-5
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Circle,4,4,150,152,2
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Circle,13,12,150,145,-5
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Circle,23,5,150,146,-4
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Harvesting path,2,3,150,151,1
interim.p3.p4,26/07/2024,PLPE,C,150,East,OP.core,OPC-1,9,3,Harvesting path,15,5,150,155,5
interim.p3.p4,25/10/2024,PLPE,C,150,East,OP.core,OPC-1,9,3,Harvesting path,15,5,150,155,5
interim.p3.p4,25/11/2024,PLPE,C,150,East,OP.core,OPC-1,9,3,Harvesting path,15,5,150,155,5
interim.p3.p4,25/12/2024,PLPE,C,150,East,OP.core,OPC-1,9,3,Harvesting path,15,5,150,155,5
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Harvesting path,19,1,150,160,10
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Harvesting path,19,10,150,150,0
interim.p3.p4,26/07/2024,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,155,5
interim.p3.p4,26/08/2024,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,155,5
interim.p3.p4,25/09/2024,PLPE,A,150,East,OP.core,OPC-1,17,1,Windrow,20,5,150,155,5
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Windrow,10,2,150,153,3
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,1,Circle,4,11,150,154,4
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,3,Harvesting path,17,19,150,154,4
interim.p3.p4,25/10/2024,PLPE,D,350,East,OP.core,OPC-2,16,1,Windrow,23,5,150,155,5
interim.p3.p4,25/11/2024,PLPE,D,350,East,OP.core,OPC-2,16,1,Windrow,23,5,150,155,5
interim.p3.p4,25/12/2024,PLPE,D,350,East,OP.core,OPC-2,16,1,Windrow,23,5,150,155,5
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,3,Harvesting path,10,3,150,153,3
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,1,Harvesting path,2,21,150,153,3
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Windrow,23,9,150,150,0
post2,30/11/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Windrow,10,15,150,152,2
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Circle,2,9,150,150,0
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Circle,24,8,150,143,-7
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Circle,15,19,150,151,1
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Harvesting path,6,3,150,150,0
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Harvesting path,1,25,150,145,-5
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Harvesting path,21,14,150,150,0
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Windrow,9,21,150,151,1
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,1,Harvesting path,10,3,150,152,2
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Windrow,16,8,150,145,-5
interim.p2.p3,26/09/2023,PLPE,B,50,West,OP.core,OPC-1,30,1,Circle,14,6,150,155,5
post2,30/12/2021,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Windrow,2,4,150,150,0
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,3,Circle,15,9,150,152,2
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Circle,8,2,150,150,0
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,2,Harvesting path,23,12,150,152,2
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Circle,12,15,150,145,-5
interim.p3.p4,26/10/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Circle,14,6,150,155,5
interim.p3.p4,26/11/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Circle,14,6,150,155,5
interim.p3.p4,26/12/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Circle,14,6,150,155,5
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Circle,23,18,150,150,0
interim.p1.p2,30/04/2021,PLPE,C,350,East,OP.core,OPC-2,10,3,Windrow,17,6,150,155,5
interim.p2.p3,28/09/2022,PLPE,C,350,East,OP.core,OPC-2,10,3,Windrow,17,6,150,155,5
interim.p2.p3,26/10/2022,PLPE,C,350,East,OP.core,OPC-2,10,3,Windrow,17,6,150,155,5
interim.p2.p3,26/11/2022,PLPE,C,350,East,OP.core,OPC-2,10,3,Windrow,17,6,150,155,5
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,1,Harvesting path,13,2,150,151,1
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Harvesting path,1,24,150,153,3
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,2,Harvesting path,22,12,150,151,1
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,1,Windrow,14,14,150,151,1
interim.p3.p4,25/10/2024,PLPE,C,350,East,OP.core,OPC-2,10,3,Windrow,17,6,150,155,5
interim.p3.p4,25/11/2024,PLPE,C,350,East,OP.core,OPC-2,10,3,Windrow,17,6,150,155,5
interim.p3.p4,25/12/2024,PLPE,C,350,East,OP.core,OPC-2,10,3,Windrow,17,6,150,155,5
interim.p2.p3,25/09/2023,PLPE,D,150,East,OP.core,OPC-1,14,3,Circle,20,6,150,155,5
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Harvesting path,21,14,150,150,0
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,2,Windrow,3,15,150,151,1
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Harvesting path,17,22,150,150,0
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,3,Harvesting path,19,22,150,151,1
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,3,Windrow,3,2,150,150,0
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,1,Windrow,12,2,150,150,0
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,2,Circle,23,2,150,150,0
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,2,Harvesting path,18,3,150,150,0
interim.p3.p4,26/10/2024,PLPE,D,250,West,OP.core,OPC-2,35,2,Circle,25,6,150,155,5
interim.p3.p4,26/11/2024,PLPE,D,250,West,OP.core,OPC-2,35,2,Circle,25,6,150,155,5
interim.p3.p4,26/12/2024,PLPE,D,250,West,OP.core,OPC-2,35,2,Circle,25,6,150,155,5
interim.p2.p3,26/09/2023,PLPE,D,250,West,OP.core,OPC-2,35,3,Circle,5,7,150,155,5
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Windrow,23,24,150,153,3
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Windrow,20,4,150,150,0
post2,30/12/2021,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Windrow,10,16,150,150,0
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Circle,10,11,150,162,12
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Circle,16,9,150,152,2
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Circle,10,22,150,148,-2
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Harvesting path,11,25,150,154,4
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Harvesting path,14,6,150,148,-2
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Harvesting path,12,18,150,150,0
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,3,Harvesting path,10,13,150,150,0
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Windrow,16,20,150,153,3
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,1,Harvesting path,3,15,150,150,0
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Windrow,10,5,150,152,2
post2,30/12/2021,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Windrow,4,19,150,145,-5
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Circle,4,4,150,152,2
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Circle,13,12,150,145,-5
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Circle,23,5,150,146,-4
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Harvesting path,2,3,150,151,1
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Harvesting path,19,1,150,160,10
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Harvesting path,19,10,150,150,0
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Windrow,10,2,150,153,3
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Windrow,23,9,150,150,0
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,1,Circle,22,22,150,150,0
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,2,Harvesting path,22,23,150,150,0
post2,30/12/2021,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Windrow,10,15,150,152,2
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,3,Windrow,5,4,150,149,-1
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Circle,2,9,150,150,0
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Circle,24,8,150,144,-6
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Circle,15,19,150,151,1
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Harvesting path,6,3,150,150,0
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Harvesting path,1,25,150,145,-5
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Harvesting path,21,14,150,150,0
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,3,Circle,14,7,150,149,-1
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Windrow,9,21,150,150,0
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,2,Windrow,16,16,150,149,-1
interim.p3.p4,26/10/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,155,5
interim.p3.p4,26/11/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,155,5
interim.p3.p4,26/12/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,155,5
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Windrow,16,8,150,145,-5
post2,25/02/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Windrow,2,4,150,150,0
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Circle,8,2,150,150,0
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,2,Windrow,24,19,150,149,-1
interim.p1.p2,30/09/2020,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p1.p2,30/10/2020,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p1.p2,30/11/2020,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p1.p2,30/12/2020,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p1.p2,30/01/2021,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p1.p2,30/09/2021,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Circle,12,15,150,145,-5
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,2,Circle,5,21,150,149,-1
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Circle,23,18,150,150,0
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,3,Windrow,13,23,150,149,-1
baseline,26/02/2018,PLPE,B,350,East,OP.core,OPC-2,8,3,Circle,24,24,150,149,-1
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Harvesting path,1,24,150,158,8
interim.p2.p3,29/07/2022,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p2.p3,25/08/2022,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p2.p3,28/09/2022,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p2.p3,27/02/2023,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p2.p3,30/03/2023,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p2.p3,25/09/2023,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Harvesting path,21,14,150,150,0
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,3,Windrow,25,9,150,148,-2
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,3,Circle,24,17,150,148,-2
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,1,Circle,4,19,150,148,-2
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Harvesting path,17,22,150,150,0
interim.p3.p4,25/10/2024,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p3.p4,25/11/2024,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p3.p4,25/12/2024,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p1.p2,30/02/2021,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,155,5
interim.p1.p2,30/06/2020,PLPE,A,350,East,OP.core,OPC-2,18,2,Harvesting path,3,8,150,155,5
interim.p3.p4,25/10/2024,PLPE,A,350,East,OP.core,OPC-2,18,2,Harvesting path,3,8,150,155,5
interim.p3.p4,25/11/2024,PLPE,A,350,East,OP.core,OPC-2,18,2,Harvesting path,3,8,150,155,5
interim.p3.p4,25/12/2024,PLPE,A,350,East,OP.core,OPC-2,18,2,Harvesting path,3,8,150,155,5
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Windrow,23,24,150,153,3
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Windrow,20,4,150,150,0
post2,25/02/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Windrow,10,16,150,150,0
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,1,Circle,14,6,150,147,-3
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Circle,10,11,150,162,12
baseline,26/02/2018,PLPE,B,250,West,OP.core,OPC-2,31,1,Windrow,20,18,150,147,-3
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Circle,16,9,150,150,0
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Circle,10,22,150,148,-2
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,145,-5
baseline,26/02/2018,PLPE,B,150,East,OP.core,OPC-1,19,2,Windrow,11,11,150,145,-5
interim.p2.p3,29/07/2022,PLPE,C,250,West,OP.core,OPC-2,33,1,Windrow,1,9,150,155,5
interim.p2.p3,21/04/2023,PLPE,C,250,West,OP.core,OPC-2,33,1,Windrow,1,9,150,155,5
interim.p2.p3,25/05/2023,PLPE,C,250,West,OP.core,OPC-2,33,1,Windrow,1,9,150,155,5
interim.p2.p3,26/06/2023,PLPE,C,250,West,OP.core,OPC-2,33,1,Windrow,1,9,150,155,5
interim.p2.p3,26/07/2023,PLPE,C,250,West,OP.core,OPC-2,33,1,Windrow,1,9,150,155,5
interim.p2.p3,26/08/2023,PLPE,C,250,West,OP.core,OPC-2,33,1,Windrow,1,9,150,155,5
baseline,26/02/2018,PLPE,B,50,West,OP.core,OPC-1,30,2,Circle,2,18,150,145,-5
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Harvesting path,11,25,150,154,4
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Harvesting path,14,6,150,148,-2
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Harvesting path,12,18,150,150,0
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,1,Windrow,16,20,150,153,3
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,2,Windrow,10,5,150,152,2
post2,25/02/2022,PLPE,C,50,West,buffer.core,BC-1 ,26,3,Windrow,4,19,150,155,5
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Circle,4,4,150,153,3
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Circle,13,12,150,145,-5
interim.p1.p2,30/06/2020,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
interim.p1.p2,30/07/2020,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
interim.p2.p3,21/04/2023,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
interim.p2.p3,25/05/2023,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
interim.p2.p3,24/06/2023,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
interim.p2.p3,25/07/2023,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
interim.p2.p3,25/08/2023,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
interim.p3.p4,26/08/2024,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
interim.p3.p4,25/09/2024,PLPE,D,350,East,OP.core,OPC-2,16,2,Windrow,11,9,150,155,5
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Circle,23,5,150,146,-4
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Harvesting path,2,3,150,151,1
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Harvesting path,19,1,150,160,10
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Harvesting path,19,10,150,150,0
baseline,26/02/2018,PLPE,C,50,West,OP.core,OPC-1,32,3,Harvesting path,3,14,150,155,5
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,1,Windrow,10,2,150,153,3
baseline,26/02/2018,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,154,4
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,2,Windrow,23,9,150,150,0
post2,25/02/2022,PLPE,D,50,West,buffer.core,BC-1 ,28,3,Windrow,10,15,150,153,3
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Circle,2,9,150,150,0
interim.p1.p2,30/06/2020,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/07/2020,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/08/2020,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/09/2020,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/10/2020,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/11/2020,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/01/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/03/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/04/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/05/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/06/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/07/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/08/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p1.p2,30/09/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
baseline,26/02/2018,PLPE,C,150,East,OP.core,OPC-1,9,3,Harvesting path,15,5,150,153,3
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Circle,24,8,150,144,-6
baseline,26/02/2018,PLPE,C,150,East,OP.core,OPC-1,9,1,Harvesting path,16,13,150,153,3
baseline,26/02/2018,PLPE,C,350,East,OP.core,OPC-2,10,2,Circle,6,17,150,153,3
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Circle,15,19,150,151,1
baseline,26/02/2018,PLPE,C,50,West,OP.core,OPC-1,32,2,Harvesting path,18,23,150,153,3
interim.p2.p3,29/07/2022,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p2.p3,25/08/2022,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p2.p3,28/09/2022,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p2.p3,26/11/2022,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p2.p3,26/12/2022,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
interim.p2.p3,30/01/2023,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Harvesting path,6,3,150,151,1
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Harvesting path,1,25,150,145,-5
baseline,26/02/2018,PLPE,C,50,West,OP.core,OPC-1,32,1,Harvesting path,18,3,150,152,2
baseline,26/02/2018,PLPE,C,350,East,OP.core,OPC-2,10,3,Harvesting path,9,4,150,152,2
interim.p1.p2,30/02/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Windrow,21,9,150,155,5
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Harvesting path,21,14,150,150,0
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,1,Windrow,9,21,150,150,0
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,2,Windrow,16,8,150,145,-5
baseline,26/02/2018,PLPE,C,150,East,OP.core,OPC-1,9,2,Windrow,7,5,150,152,2
post2,25/03/2022,PLPE,A,50,West,buffer.core,BC-1 ,20,3,Windrow,2,4,150,150,0
interim.p2.p3,21/04/2023,PLPE,B,150,East,OP.core,OPC-1,19,3,Windrow,25,9,150,155,5
post2,25/03/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,1,Circle,8,2,150,150,0
interim.p2.p3,25/05/2023,PLPE,B,150,East,OP.core,OPC-1,19,3,Windrow,25,9,150,155,5
post2,25/03/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,2,Circle,12,15,150,145,-5
interim.p2.p3,24/06/2023,PLPE,B,150,East,OP.core,OPC-1,19,3,Windrow,25,9,150,155,5
post2,25/03/2022,PLPE,B,50,West,buffer.core,BC-1 ,22,3,Circle,23,18,150,150,0
